Part,Name,SupplyKind,TapeKind,TapeWidth,TapePitch,PartCount,Polarity,L,W,T,Number,PartName,Volume,LWTNumber,PartNum
EAG,64831303,Tape and Reel,Embossed,32,12,2000,Yes,16.53,8.65,2,363,EAG64831303,285.969,1022,28
EAG,66763901,Tape and Reel,Tray,44,20,500,Yes,16.56,21.9,7,364,EAG66763901,2538.648,1023,28
EAG,62611102,Tape and Reel,Embossed,32,12,500,Yes,16.63,7.18,2.7,365,EAG62611102,322.38918,1024,28
EAG,65150908,Tape and Reel,Tray,32,12,500,Yes,17,4.625,2,367,EAG65150908,157.25,1025,28
EAG,64990901,Tape and Reel,Tray,44,24,10000,Yes,17,9,11.2,368,EAG64990901,1713.6,1026,28
EAG,64990904,Tape and Reel,Embossed,44,24,10000,Yes,17,9,12,369,EAG64990904,1836,1027,28
EAT,62813503,Tape and Reel,Tray,32,24,1000,Yes,17,16.27,2.5,1119,EAT62813503,691.475,1028,33
EAN,66272302,Tape and Reel,Embossed,32,16,2000,Yes,17.95,10.4,2.3,960,EAN66272302,429.364,1029,31
EAG,66786701,Tape and Reel,Tray,44,28,500,Yes,18,25.9,10.67,371,EAG66786701,4974.354,1030,28
EAG,66776501,Tape and Reel,Tray,44,32,500,Yes,18.2,15.4,19.6,372,EAG66776501,5493.488,1031,28
663,0B00065A,Tape and Reel,Embossed,32,16,500,Yes,18.26,6.3,4.65,13,6630B00065A,534.9267,1032,6
EAG,66472102,Tape and Reel,Embossed,32,16,500,Yes,18.26,6.3,4.65,373,EAG66472102,534.9267,1032,28
EAN,66272301,Tape and Reel,Embossed,32,16,500,Yes,18.396,10.369,1.9,963,EAN66272301,362.4214356,1033,31
EAG,64831302,Tape and Reel,Embossed,32,12,1000,Yes,18.65,8.64,2.15,374,EAG64831302,346.4424,1034,28
TEA,G2207445,Tape and Reel,Embossed,44,36,1,Yes,18.8,12.5,21,1455,TEAG2207445,4935,1035,59
EAG,66799801,Tape and Reel,Tray,44,20,500,Yes,19,13.5,16,375,EAG66799801,4104,1036,28
EAG,66739001,Tape and Reel,Embossed,44,16,500,Yes,19.081,5.679,4.6,376,EAG66739001,498.4605954,1037,28
EAT,64193803,Tape and Reel,Tray,32,24,2000,Yes,19.19,17,3,1120,EAT64193803,978.69,1038,33
EAG,65870901,Tape and Reel,Tray,44,20,2000,Yes,19.2,9.6,9.5,377,EAG65870901,1751.04,1039,28
EAG,65870902,Tape and Reel,Tray,44,20,2000,Yes,19.2,9.6,9.5,377,EAG65870902,1751.04,1039,28
EAG,65870905,Tape and Reel,Tray,44,20,2000,Yes,19.2,9.6,9.5,377,EAG65870905,1751.04,1039,28
EAG,65870906,Tape and Reel,Tray,44,20,2000,Yes,19.2,9.6,9.5,377,EAG65870906,1751.04,1039,28
MBK,65732701,Tape and Reel,Tray,32,24,1000,Yes,19.2,15.8,2.35,1336,MBK65732701,712.896,1040,51
MBK,66426301,Tape and Reel,Tray,32,24,1000,Yes,19.2,15.8,2.35,1336,MBK66426301,712.896,1040,51
EAT,64193801,Tape and Reel,Embossed,32,24,2000,Yes,19.3,16.9,2.65,1121,EAT64193801,864.3505,1041,33
EAG,63512402,Tape and Reel,Embossed,32,12,500,Yes,19.5,6.25,2.7,378,EAG63512402,329.0625,1042,28
EAG,66717601,Tape and Reel,Embossed,44,28,500,Yes,19.69,20.03,10.7,379,EAG66717601,4219.98049,1043,28
MBK,66213401,Tape and Reel,Tray,32,24,1000,Yes,19.7,17.2,2.4,1337,MBK66213401,813.216,1044,51
EAG,58675901,Tape and Reel,Embossed,32,24,500,Yes,19.974,11.202,3.95,380,EAG58675901,883.8075546,1045,28
EAG,66790501,Tape and Reel,Tray,56,20,2000,Yes,20,7.35,17.4,381,EAG66790501,2557.8,1046,28
TEA,G2104439,Tape and Reel,Tray,56,20,2000,Yes,20,7.35,17.4,1456,TEAG2104439,2557.8,1046,59
EAG,63511601,Tape and Reel,Embossed,44,12,500,Yes,20.4,5.3,5.32,382,EAG63511601,575.1984,1047,28
EAG,66031001,Tape and Reel,Embossed,32,16,500,Yes,20.4,6.534,8,383,EAG66031001,1066.3488,1048,28
EAG,64831304,Tape and Reel,Embossed,44,12,500,Yes,20.4,8.819,2.7,384,EAG64831304,485.75052,1049,28
EAG,66735801,Tape and Reel,Tray,44,20,1000,Yes,20.5,9.5,15.75,385,EAG66735801,3067.3125,1050,28
TEA,G2002663,Tape and Reel,Tray,44,16,2000,Yes,21,7.5,8,1457,TEAG2002663,1260,1051,59
TEA,G2104702,Tape and Reel,Tray,44,16,2000,Yes,21,7.5,8,1457,TEAG2104702,1260,1051,59
TEA,G2104704,Tape and Reel,Tray,44,16,2000,Yes,21,7.5,8,1457,TEAG2104704,1260,1051,59
TEA,G2106103,Tape and Reel,Tray,44,16,2000,Yes,21,7.5,8,1457,TEAG2106103,1260,1051,59
EAG,64892503,Tape and Reel,Tray,44,16,2000,Yes,21,7.5,8.1,386,EAG64892503,1275.75,1052,28
EAG,65772402,Tape and Reel,Tray,44,16,2000,Yes,21,7.5,8.1,386,EAG65772402,1275.75,1052,28
EAG,65772408,Tape and Reel,Tray,44,16,2000,Yes,21,7.5,8.1,386,EAG65772408,1275.75,1052,28
EAG,66310101,Tape and Reel,Tray,72,16,2000,Yes,21,7.5,8.1,386,EAG66310101,1275.75,1052,28
EAG,66745301,Tape and Reel,Tray,32,12,2000,Yes,21,7.5,8.1,386,EAG66745301,1275.75,1052,28
EAG,65772406,Tape and Reel,Embossed,44,16,2000,Yes,21,7.9,8.3,387,EAG65772406,1376.97,1053,28
EAG,64150207,Tape and Reel,Embossed,44,16,2000,Yes,21,7.9,8.8,388,EAG64150207,1459.92,1054,28
EAG,64150201,Tape and Reel,Embossed,44,16,2000,Yes,21,8,9,389,EAG64150201,1512,1055,28
EAG,64150204,Tape and Reel,Embossed,44,16,2000,Yes,21,8,9,389,EAG64150204,1512,1055,28
EAG,64150205,Tape and Reel,Embossed,44,16,2000,Yes,21,8,9,389,EAG64150205,1512,1055,28
EAG,64150209,Tape and Reel,Embossed,44,16,2000,Yes,21,8,9,389,EAG64150209,1512,1055,28
EAG,65772401,Tape and Reel,Tray,44,16,2000,Yes,21,8,9,389,EAG65772401,1512,1055,28
EAG,65772403,Tape and Reel,Embossed,44,16,2000,Yes,21,8,9,389,EAG65772403,1512,1055,28
EAG,65772404,Tape and Reel,Embossed,44,16,2000,Yes,21,8,9,389,EAG65772404,1512,1055,28
EAG,65772405,Tape and Reel,Embossed,44,16,2000,Yes,21,8,9,389,EAG65772405,1512,1055,28
EAG,65772407,Tape and Reel,Embossed,44,16,2000,Yes,21,8,9,389,EAG65772407,1512,1055,28
TEA,G2206777,Tape and Reel,Tray,44,16,2000,Yes,21.1,8,7.8,1458,TEAG2206777,1316.64,1056,59
TEA,G2206778,Tape and Reel,Tray,44,16,2000,Yes,21.1,8,7.8,1458,TEAG2206778,1316.64,1056,59
TEA,G2206779,Tape and Reel,Tray,44,16,2000,Yes,21.1,8,7.8,1458,TEAG2206779,1316.64,1056,59
TEA,G2206780,Tape and Reel,Tray,44,16,2000,Yes,21.1,8,7.8,1458,TEAG2206780,1316.64,1056,59
663,0XE00118,Tape and Reel,Embossed,32,12,500,Yes,21.13,4.95,4.8,14,6630XE00118,502.0488,1057,6
EAG,66798901,Tape and Reel,Tray,44,24,500,Yes,21.35,13.75,18.5,390,EAG66798901,5430.90625,1058,28
EAG,66799301,Tape and Reel,Tray,44,24,500,Yes,21.35,13.75,19.5,391,EAG66799301,5724.46875,1059,28
TEA,G2106015,Tape and Reel,Embossed,24,16,500,Yes,21.4,13.8,16,1459,TEAG2106015,4725.12,1060,59
EAG,64150202,Tape and Reel,Embossed,56,16,2000,Yes,21.5,7.4,8.3,392,EAG64150202,1320.53,1061,28
EAG,65772801,Tape and Reel,Embossed,44,28,500,Yes,21.55,16.8,11.5,393,EAG65772801,4163.46,1062,28
EAG,34295602,Tape and Reel,Tray,32,12,500,Yes,21.66,6.38,2.15,394,EAG34295602,297.11022,1063,28
EAG,63594103,Tape and Reel,Embossed,32,12,2500,Yes,21.67,7.43,2.7,395,EAG63594103,434.72187,1064,28
EAG,60511002,Tape and Reel,Embossed,56,20,2000,Yes,21.7,7.4,7.8,396,EAG60511002,1252.524,1065,28
EAG,63593601,Tape and Reel,Embossed,56,16,2000,Yes,21.7,7.4,7.8,396,EAG63593601,1252.524,1065,28
EAG,63593801,Tape and Reel,Embossed,56,16,2000,Yes,21.7,7.4,7.8,396,EAG63593801,1252.524,1065,28
EAG,64931803,Tape and Reel,Embossed,56,16,2000,Yes,21.7,7.7,3.2,397,EAG64931803,534.688,1066,28
EAG,64931804,Tape and Reel,Embossed,56,16,2000,Yes,21.7,7.7,3.2,397,EAG64931804,534.688,1066,28
EAG,64931801,Tape and Reel,Embossed,56,16,2000,Yes,21.7,7.7,3.4,398,EAG64931801,568.106,1067,28
EAG,64931802,Tape and Reel,Embossed,56,16,2000,Yes,21.7,7.7,3.4,398,EAG64931802,568.106,1067,28
EAG,63511301,Tape and Reel,Embossed,32,16,500,Yes,21.8,6,4,399,EAG63511301,523.2,1068,28
EAG,66748401,Tape and Reel,Embossed,44,28,2000,Yes,21.83,18.07,10.8,400,EAG66748401,4260.25548,1069,28
MBK,66233601,Tape and Reel,Tray,44,32,1000,Yes,21.95,21.65,3.9,1338,MBK66233601,1853.34825,1070,51
EAG,64931805,Tape and Reel,Embossed,56,16,2000,Yes,22,7.5,3.5,401,EAG64931805,577.5,1071,28
EAG,66730501,Tape and Reel,Tray,44,16,2000,Yes,22,7.5,5.7,402,EAG66730501,940.5,1072,28
EAG,66730502,Tape and Reel,Tray,44,16,2000,Yes,22,7.5,5.7,402,EAG66730502,940.5,1072,28
EAG,66730503,Tape and Reel,Tray,44,16,2000,Yes,22,7.5,5.7,402,EAG66730503,940.5,1072,28
EAG,66730505,Tape and Reel,Tray,44,16,2000,Yes,22,7.5,5.7,402,EAG66730505,940.5,1072,28
EAG,66730601,Tape and Reel,Tray,24,16,2000,Yes,22,7.5,5.7,402,EAG66730601,940.5,1072,28
EAG,66730702,Tape and Reel,Tray,44,20,2000,Yes,22,7.5,5.7,402,EAG66730702,940.5,1072,28
TEA,G2104953,Tape and Reel,Tray,44,24,500,Yes,22,16.5,7.3,1461,TEAG2104953,2649.9,1073,59
MBK,66424801,Tape and Reel,Tray,44,24,1000,Yes,22,18.4,2.95,1339,MBK66424801,1194.16,1074,51
EAN,60763802-REEL,Tape and Reel,Embossed,44,28,1000,Yes,22.01,22,1,974,EAN60763802-REEL,484.22,1075,31
EAG,66785401,Tape and Reel,Tray,44,24,500,Yes,22.5,17.4,7.4,403,EAG66785401,2897.1,1076,28
EAG,63632101,Tape and Reel,Tray,44,24,500,Yes,22.5,17.5,7.8,404,EAG63632101,3071.25,1077,28
EAG,63011803,Tape and Reel,Embossed,44,24,500,Yes,22.5,17.5,10.5,405,EAG63011803,4134.375,1078,28
EAN,64954801,Tape and Reel,Embossed,44,32,500,Yes,22.96,22.99,2,976,EAN64954801,1055.7008,1079,31
EAN,66473501-REEL,Tape and Reel,Tray,44,28,1,Yes,22.99,23,1.8,978,EAN66473501-REEL,951.786,1080,31
EAN,66473501,Tape and Reel,Tray,44,28,1,Yes,23,23,2.5,981,EAN66473501,1322.5,1081,31
EAG,66730703,Tape and Reel,Embossed,44,20,2000,Yes,23.3,11.5,7,406,EAG66730703,1875.65,1082,28
EAG,66730101,Tape and Reel,Embossed,44,20,2000,Yes,23.3,11.5,10.65,407,EAG66730101,2853.6675,1083,28
EAG,66786801,Tape and Reel,Tray,44,20,500,Yes,23.6,12.1,14.3,408,EAG66786801,4083.508,1084,28
EAG,64914801,Tape and Reel,Embossed,44,12,5000,Yes,23.7,6.9,2.15,409,EAG64914801,351.5895,1085,28
EAG,65773001,Tape and Reel,Embossed,56,24,2000,Yes,23.8,16.1,9,410,EAG65773001,3448.62,1086,28
EAG,66719101,Tape and Reel,Tray,44,16,2000,Yes,24,7.5,5.07,411,EAG66719101,912.6,1087,28
EAG,66719201,Tape and Reel,Tray,56,16,2000,Yes,24,7.5,5.07,411,EAG66719201,912.6,1087,28
EAG,66761201,Tape and Reel,Tray,44,16,2000,Yes,24,7.5,5.07,411,EAG66761201,912.6,1087,28
EAG,66799201,Tape and Reel,Tray,56,32,500,Yes,24,16,21,412,EAG66799201,8064,1088,28
EAG,66711001,Tape and Reel,Tray,44,20,2000,Yes,24.09,12.06,7.3,414,EAG66711001,2120.83542,1089,28
EAG,64990802,Tape and Reel,Tray,56,36,10000,Yes,24.24,14.86,22.5,415,EAG64990802,8104.644,1090,28
663,0BK01124,Tape and Reel,Embossed,44,12,500,Yes,24.46,6.34,4.65,15,6630BK01124,721.10526,1091,6
EAG,66472101,Tape and Reel,Embossed,44,16,500,Yes,24.46,6.34,4.65,416,EAG66472101,721.10526,1091,28
EAG,66730701,Tape and Reel,Embossed,44,20,2000,Yes,24.5,11.5,7,417,EAG66730701,1972.25,1092,28
EAG,64831301,Tape and Reel,Tray,44,12,500,Yes,25,8.82,2.15,418,EAG64831301,474.075,1093,28
MBK,65632701,Tape and Reel,Tray,32,24,1000,Yes,25,19,3,1340,MBK65632701,1425,1094,51
MBK,65652601,Tape and Reel,Tray,72,48,1000,Yes,25,19,3,1340,MBK65652601,1425,1094,51
MBK,66392401,Tape and Reel,Tray,24,16,1000,Yes,25,19,3,1340,MBK66392401,1425,1094,51
MBK,66424301,Tape and Reel,Tray,72,48,1000,Yes,25,19,3,1340,MBK66424301,1425,1094,51
MBN,65403301,Tape and Reel,Tray,72,64,1000,Yes,25,19,3,1346,MBN65403301,1425,1094,52
MBN,65403401,Tape and Reel,Tray,72,48,1000,Yes,25,19,3,1346,MBN65403401,1425,1094,52
MBN,65403601,Tape and Reel,Tray,56,40,1000,Yes,25,19,3,1346,MBN65403601,1425,1094,52
MBN,65445201,Tape and Reel,Tray,32,24,1000,Yes,25,19,3,1346,MBN65445201,1425,1094,52
MBK,66428301,Tape and Reel,Tray,44,24,1000,Yes,25,19,3.1,1341,MBK66428301,1472.5,1095,51
MBK,66398401,Tape and Reel,Tray,44,24,1000,Yes,25.5,17,6.15,1342,MBK66398401,2666.025,1096,51
TEA,G1900981,Tape and Reel,Tray,44,12,700,Yes,25.92,5.2,9.2,1464,TEAG1900981,1240.0128,1097,59
663,0B00158B,Tape and Reel,Embossed,44,24,2000,Yes,25.995,10.923,4.1,16,6630B00158B,1164.167879,1098,6
EAN,62891801-REEL,Tape and Reel,Embossed,44,32,1000,Yes,26.01,26.01,1.49,989,EAN62891801-REEL,1008.014949,1099,31
EAG,65733301,Tape and Reel,Tray,56,16,2000,Yes,26.05,7.35,11.8,419,EAG65733301,2259.3165,1100,28
EAG,65150912,Tape and Reel,Tray,44,12,1000,Yes,26.7,4.9,2.5,420,EAG65150912,327.075,1101,28
EAG,31036202,Tape and Reel,Tray,44,12,2000,Yes,26.93,5.435,2.05,421,EAG31036202,300.0473275,1102,28
TEA,G2104531,Tape and Reel,Tray,44,24,500,Yes,27,16.6,17.3,1465,TEAG2104531,7753.86,1103,59
TEA,G2106086,Tape and Reel,Embossed,56,36,500,Yes,27,16.6,17.3,1465,TEAG2106086,7753.86,1103,59
EAG,64650502,Tape and Reel,Tray,56,36,500,Yes,27.15,16.6,20.8,422,EAG64650502,9374.352,1104,28
EAG,64712003,Tape and Reel,Tray,44,24,2000,Yes,27.27,11.95,9,423,EAG64712003,2932.8885,1105,28
EAG,64712006,Tape and Reel,Tray,44,24,2000,Yes,27.28,11.61,9,424,EAG64712006,2850.4872,1106,28
EAG,64712002,Tape and Reel,Tray,44,24,2000,Yes,27.3,11.94,9,425,EAG64712002,2933.658,1107,28
EAG,64712004,Tape and Reel,Tray,44,24,2000,Yes,27.46,12.1,9,426,EAG64712004,2990.394,1108,28
EAG,64712005,Tape and Reel,Tray,44,24,2000,Yes,27.8,11.95,9,427,EAG64712005,2989.89,1109,28
EAG,65990502,Tape and Reel,Tray,44,24,500,Yes,28,17,6.7,428,EAG65990502,3189.2,1110,28
EAG,62949802,Tape and Reel,Embossed,44,32,2000,Yes,28,27,2.8,429,EAG62949802,2116.8,1111,28
EAG,65171702,Tape and Reel,Embossed,44,16,500,Yes,28.1,6.51,3.45,430,EAG65171702,631.11195,1112,28
EAG,65171703,Tape and Reel,Embossed,44,16,500,Yes,28.1,6.51,3.45,430,EAG65171703,631.11195,1112,28
EAG,63716902-REEL,Tape and Reel,Tray,56,20,10000,Yes,28.49,7.53,20,432,EAG63716902-REEL,4290.594,1113,28
EAG,64771601,Tape and Reel,Embossed,44,12,5000,Yes,28.55,6,6.6,433,EAG64771601,1130.58,1114,28
EAG,65851402,Tape and Reel,Tray,44,28,500,Yes,29,19.6,6,434,EAG65851402,3410.4,1115,28
MBK,66427001,Tape and Reel,Tray,44,24,1000,Yes,29.2,20.2,4.4,1343,MBK66427001,2595.296,1116,51
EAG,62611103,Tape and Reel,Embossed,44,12,2000,Yes,29.42,6.42,2.6,435,EAG62611103,491.07864,1117,28
EAG,66790502,Tape and Reel,Tray,56,20,500,Yes,30.5,8.3,6.9,436,EAG66790502,1746.735,1118,28
TEA,G2104440,Tape and Reel,Tray,56,20,500,Yes,30.5,8.3,6.9,1466,TEAG2104440,1746.735,1118,59
MBK,66424401,Tape and Reel,Tray,56,40,1000,Yes,30.98,31.02,3.6,1344,MBK66424401,3459.59856,1119,51
EAG,65171701,Tape and Reel,Embossed,56,16,500,Yes,31.14,5.98,7.1,437,EAG65171701,1322.14212,1120,28
EAG,64650701,Tape and Reel,Embossed,44,12,1000,Yes,31.17,8.8,2.15,438,EAG64650701,589.7364,1121,28
EAG,65733101,Tape and Reel,Embossed,56,20,500,Yes,32.2,7.6,17.2,439,EAG65733101,4209.184,1122,28
663,0XE00130,Tape and Reel,Embossed,56,12,2000,Yes,32.5,4.87,5.2,17,6630XE00130,823.03,1123,6
EAG,61451501,Tape and Reel,Embossed,56,16,500,Yes,32.61,9.83,9.1,440,EAG61451501,2917.06233,1124,28
EAG,63716801,Tape and Reel,Embossed,56,16,500,Yes,33.62,9.87,6.3,441,EAG63716801,2090.52522,1125,28
EAT,63433510,Tape and Reel,Tray,56,48,1000,Yes,34,36.5,3,1123,EAT63433510,3723,1126,33
TEA,G2104855,Tape and Reel,Embossed,56,20,500,Yes,34.7,7.6,7.1,1467,TEAG2104855,1872.412,1127,59
EAG,64971601,Tape and Reel,Embossed,56,12,500,Yes,34.8,8.6,2,442,EAG64971601,598.56,1128,28
EAG,64650601,Tape and Reel,Embossed,56,12,500,Yes,34.86,8.62,2,443,EAG64650601,600.9864,1129,28
EAG,66792002,Tape and Reel,Tray,56,20,500,Yes,35.04,7.52,8,444,EAG66792002,2108.0064,1130,28
MED,63692101,Tape and Reel,Embossed,56,24,1000,Yes,35.5,12.6,6.6,1371,MED63692101,2952.18,1131,55
EAG,66792001,Tape and Reel,Tray,56,20,500,Yes,36,8.8,13.4,445,EAG66792001,4245.12,1132,28
TEA,G2104854,Tape and Reel,Tray,56,20,500,Yes,36,8.8,13.4,1468,TEAG2104854,4245.12,1132,59
EAG,63254202,Tape and Reel,Embossed,56,12,500,Yes,36.081,7,2.6,446,EAG63254202,656.6742,1133,28
EAG,64956402,Tape and Reel,Tray,56,28,500,Yes,36.9,19.9,13,447,EAG64956402,9546.03,1134,28
EAG,60662805,Tape and Reel,Embossed,56,12,500,Yes,37.749,7.093,2,448,EAG60662805,535.507314,1135,28
EAG,64971602,Tape and Reel,Tray,56,12,500,Yes,38.9,7.2,2.15,449,EAG64971602,602.172,1136,28
MBK,66416401,Tape and Reel,Tray,56,48,1000,Yes,40.5,40.5,2.28,1345,MBK66416401,3739.77,1137,51
EBL,61899929,Tape and Reel,Tray,56,44,1000,Yes,41.12,31.94,2.7,1307,EBL61899929,3546.10656,1138,41
EBL,61899921,Tape and Reel,Tray,56,44,1000,Yes,41.122,31.943,2.7,1308,EBL61899921,3546.612124,1139,41
EBL,61899925,Tape and Reel,Tray,56,44,1000,Yes,41.122,31.943,2.7,1308,EBL61899925,3546.612124,1139,41
EAG,66736601,Tape and Reel,Tray,56,12,500,Yes,41.37,5.32,2,450,EAG66736601,440.1768,1140,28
EBL,61899902,Tape and Reel,Embossed,56,44,1000,Yes,41.7,32.4,2.7,1309,EBL61899902,3647.916,1141,41
EBL,61899903,Tape and Reel,Embossed,56,44,1000,Yes,41.7,32.4,2.7,1309,EBL61899903,3647.916,1141,41
EBL,61899909,Tape and Reel,Embossed,56,44,1000,Yes,41.7,32.4,3,1310,EBL61899909,4053.24,1142,41
EBL,61899910,Tape and Reel,Embossed,56,44,1000,Yes,41.7,32.4,3,1310,EBL61899910,4053.24,1142,41
EAG,66797201,Tape and Reel,Embossed,56,12,500,Yes,42.6,7.26,2,451,EAG66797201,618.552,1143,28
MEK,64126501,Tape and Reel,Tray,56,48,1000,Yes,46.5,33,2.9,1372,MEK64126501,4450.05,1144,56
EAG,63513301,Tape and Reel,Tray,72,12,5000,Yes,50.1,6.05,2.5,454,EAG63513301,757.7625,1145,28
EAN,66470001,Tray,Tray,200,200,1,Yes,3,3,0.8,673,EAN66470001,7.2,1146,31
TEA,N2206593,Tray,Tray,200,200,1,Yes,3,3,0.8,1408,TEAN2206593,7.2,1146,59
TEA,N2206513,Tray,Tray,200,200,1,Yes,3.32,3.33,0.7,1409,TEAN2206513,7.73892,1147,59
TEA,N2206439,Tray,Tray,200,200,1,Yes,3.5,3.5,0.8,1410,TEAN2206439,9.8,1148,59
EAN,64767903,Tray,Tray,200,200,1,Yes,4.25,7.9,1.95,730,EAN64767903,65.47125,1149,31
EAN,65131601,Tray,Tray,200,200,1,Yes,4.3,5.94,1.5,731,EAN65131601,38.313,1150,31
EAN,66311601,Tray,Tray,200,200,1,Yes,4.3,5.94,1.5,731,EAN66311601,38.313,1150,31
EAN,66401901,Tray,Tray,200,200,1,Yes,4.3,5.94,1.5,731,EAN66401901,38.313,1150,31
EAN,63386401-TRAY,Tray,Tray,200,200,1,Yes,4.72,5.9,1.8,739,EAN63386401-TRAY,50.1264,1151,31
EAN,64406201,Tray,Tray,200,200,1,Yes,4.92,5.95,0.85,742,EAN64406201,24.8829,1152,31
EAN,65169501,Tray,Tray,200,200,1,Yes,4.97,4.98,0.8,749,EAN65169501,19.80048,1153,31
EAN,64688201-TRAY,Tray,Tray,200,200,1,Yes,4.97,4.98,0.8,749,EAN64688201-TRAY,19.80048,1153,31
EAN,66469901,Tray,Tray,200,200,1,Yes,5,5,0.65,753,EAN66469901,16.25,1154,31
TEA,N2206714,Tray,Tray,200,200,1,Yes,5,5,0.65,1414,TEAN2206714,16.25,1154,59
EAN,66472001,Tray,Tray,200,200,1,Yes,5,5,0.8,755,EAN66472001,20,1155,31
TEA,N2105596,Tray,Tray,200,200,1,Yes,5,5,0.8,1415,TEAN2105596,20,1155,59
EAN,62689401,Tray,Tray,200,200,1,Yes,5,5,0.85,756,EAN62689401,21.25,1156,31
EAN,64249601,Tray,Tray,200,200,1,Yes,5,5,0.85,756,EAN64249601,21.25,1156,31
EAN,65566001,Tray,Tray,200,200,1,Yes,5,5,0.85,756,EAN65566001,21.25,1156,31
EAN,66481801,Tray,Tray,200,200,1,Yes,5,5,0.9,757,EAN66481801,22.5,1157,31
EAN,42836703,Tray,Tray,200,200,1,Yes,5,7.85,1.7,763,EAN42836703,66.725,1158,31
EAN,61327102,Tray,Tray,200,200,1,Yes,5,7.85,1.7,763,EAN61327102,66.725,1158,31
EAN,62459301,Tray,Tray,200,200,1,Yes,5,7.85,1.8,764,EAN62459301,70.65,1159,31
EAN,66330001,Tray,Tray,200,200,1,Yes,5.01,5,0.85,765,EAN66330001,21.2925,1160,31
660,48501C1,Tray,Tray,200,200,1,Yes,5.35,7.8,1.95,5,66048501C1,81.3735,1161,5
EAN,66048501,Tray,Tray,200,200,1,Yes,5.35,7.8,1.95,780,EAN66048501,81.3735,1161,31
EAN,64605801,Tray,Tray,200,200,1,Yes,5.89,5.87,0.6,790,EAN64605801,20.74458,1162,31
TEA,N2105185,Tray,Tray,200,200,1,Yes,5.89,5.87,0.6,1418,TEAN2105185,20.74458,1162,59
EAN,66379501,Tray,Tray,200,200,1,Yes,5.94,4.3,1.5,791,EAN66379501,38.313,1163,31
EAN,66053401,Tray,Tray,200,200,1,Yes,5.94,6.36,0.8,792,EAN66053401,30.22272,1164,31
EAN,66423701,Tray,Tray,200,200,1,Yes,6,6,0.9,801,EAN66423701,32.4,1165,31
TEB,L2105123,Tray,Tray,200,200,1,Yes,6,6,1,1473,TEBL2105123,36,1166,60
EAN,66004101,Tray,Tray,200,200,1,Yes,6.36,5.86,0.8,814,EAN66004101,29.81568,1167,31
EAN,65131602,Tray,Tray,200,200,1,Yes,6.37,5.92,1.8,821,EAN65131602,67.87872,1168,31
EAN,65088801,Tray,Tray,200,200,1,Yes,6.397,7.854,1.8,822,EAN65088801,90.4356684,1169,31
EAN,63187401,Tray,Tray,200,200,1,Yes,6.79,6.8,0.8,825,EAN63187401,36.9376,1170,31
TEA,N2105894,Tray,Tray,200,200,1,Yes,6.84,6.84,0.78,1427,TEAN2105894,36.492768,1171,59
EAN,62955103,Tray,Tray,200,200,1,Yes,6.95,6.94,0.9,830,EAN62955103,43.4097,1172,31
EAN,62955104,Tray,Tray,200,200,1,Yes,6.95,6.94,0.9,830,EAN62955104,43.4097,1172,31
EAN,62955106,Tray,Tray,200,200,1,Yes,6.95,6.94,0.9,830,EAN62955106,43.4097,1172,31
EAN,66277401,Tray,Tray,200,200,1,Yes,6.955,6.945,0.88,831,EAN66277401,42.506178,1173,31
EAN,66404701,Tray,Tray,200,200,1,Yes,6.97,7,0.9,832,EAN66404701,43.911,1174,31
EAN,66494501,Tray,Tray,200,200,1,Yes,6.97,7,0.9,832,EAN66494501,43.911,1174,31
EAN,62729901-T,Tray,Tray,200,200,1,Yes,7.01,7.05,0.85,837,EAN62729901-T,42.007425,1175,31
EAN,62955101,Tray,Tray,200,200,1,Yes,7.032,7.007,0.8,840,EAN62955101,39.4185792,1176,31
EAN,57245701-TRAY,Tray,Tray,200,200,1,Yes,7.5,7.2,1.6,841,EAN57245701-TRAY,86.4,1177,31
EAN,57245701-TRAY2,Tray,Tray,200,200,1,Yes,7.5,7.2,1.6,841,EAN57245701-TRAY2,86.4,1177,31
EAG,63716902,Tray,Tray,200,200,1,Yes,7.527,28.486,20,297,EAG63716902,4288.28244,1178,28
EAG,61451601-tray1,Tray,Tray,200,200,1,Yes,7.55,28.54,20.4,298,EAG61451601-tray1,4395.7308,1179,28
EAN,65346401-TRAY,Tray,Tray,200,200,1,Yes,7.9,7.9,0.8,843,EAN65346401-TRAY,49.928,1180,31
TEA,N2104714,Tray,Tray,200,200,1,Yes,7.9,7.9,0.8,1432,TEAN2104714,49.928,1180,59
TEA,N2206444,Tray,Tray,200,200,1,Yes,7.94,6.34,0.94,1433,TEAN2206444,47.319224,1181,59
EAN,66337301-TRAY,Tray,Tray,200,200,1,Yes,7.94,7.94,0.85,845,EAN66337301-TRAY,53.58706,1182,31
EAN,66072301,Tray,Tray,200,200,1,Yes,7.95,7.96,0.88,846,EAN66072301,55.68816,1183,31
EAN,66472101,Tray,Tray,200,200,1,Yes,7.95,7.96,0.88,846,EAN66472101,55.68816,1183,31
TEA,N2105344,Tray,Tray,200,200,1,Yes,7.958,7.999,0.8,1434,TEAN2105344,50.9248336,1184,59
EAN,57676901,Tray,Tray,200,200,1,Yes,7.97,6.03,1.12,849,EAN57676901,53.826192,1185,31
EAN,62955105,Tray,Tray,200,200,1,Yes,7.97,7.99,1.1,850,EAN62955105,70.04833,1186,31
